ElectricLoad_annual_calculated_kwh,ElectricStorage_initial_capital_cost,ElectricStorage_size_kw,ElectricStorage_size_kwh,ElectricTariff_lifecycle_coincident_peak_cost,ElectricTariff_lifecycle_demand_cost,ElectricTariff_lifecycle_energy_cost,ElectricTariff_lifecycle_export_benefit,ElectricTariff_lifecycle_fixed_cost,ElectricTariff_lifecycle_min_charge_adder,ElectricTariff_year_one_bill,ElectricTariff_year_one_coincident_peak_cost,ElectricTariff_year_one_demand_cost,ElectricTariff_year_one_energy_cost,ElectricTariff_year_one_export_benefit,ElectricTariff_year_one_fixed_cost,ElectricTariff_year_one_min_charge_adder,ElectricUtility_year_one_energy_supplied_kwh,Financial_developer_om_and_replacement_present_cost_after_tax,Financial_initial_capital_costs,Financial_initial_capital_costs_after_incentives,Financial_lcc,Financial_lifecycle_capital_costs,Financial_lifecycle_capital_costs_plus_om,Financial_lifecycle_fuel_costs_after_tax,Financial_lifecycle_om_costs_after_tax,Financial_lifecycle_om_costs_before_tax,Financial_om_and_replacement_present_cost_after_tax,Financial_replacement_costs,Financial_year_one_om_costs_after_tax,Financial_year_one_om_costs_before_tax,Generator_average_annual_energy_produced_kwh,Generator_fuel_used_gal,Generator_lifecycle_fixed_om_cost,Generator_lifecycle_fuel_cost,Generator_lifecycle_variable_om_cost,Generator_size_kw,Generator_year_one_energy_produced_kwh,Generator_year_one_fixed_om_cost,Generator_year_one_fuel_cost,Generator_year_one_variable_om_cost,Outages_Generator_mg_kw,Outages_Generator_upgraded,Outages_PV_upgraded,Outages_PVmg_kw,Outages_expected_outage_cost,Outages_mg_Generator_upgrade_cost,Outages_mg_PV_upgrade_cost,Outages_mg_storage_upgrade_cost,Outages_storage_upgraded,PV_average_annual_energy_exported_kwh,PV_average_annual_energy_produced_kwh,PV_lcoe_per_kwh,PV_lifecycle_om_cost,PV_size_kw,PV_year_one_energy_produced_kwh,Uncertainty_ElectricLoad_critical_load_pct,Uncertainty_ElectricUtility_outage_start_timesteps,Uncertainty_Financial_elec_cost_escalation_pct,Uncertainty_Financial_value_of_lost_load_per_kwh,solver_seconds,status
3.505851818e7,1.570655844e7,4209.52,32072.63,0.0,5.87256853e6,1.541617664e7,-0.0,0.0,0.0,1.6043810899999999e6,0.0,442573.66,1.16180743e6,-0.0,0.0,0.0,1.532727483e7,6.94330381e6,3.62952219e7,1.958986994e7,5.522416587e7,2.339821399e7,2.653317375e7,0.0,3.13495976e6,4.23643211e6,6.94330381e6,8.90816764e6,181308.59,245011.61,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,14172.5773,0.0,61167.0,3.65327616e6,3.685823791582451e6,1.0,0.0,2.177007627e7,0.048,3.082784e6,14172.5773,2.2944102e7,0.6863996136003864,5080,0.0007199892800107202,1457.2986427013575,28.627,optimal
3.505851818e7,3.9002142879999995e7,10000.0,80546.76,0.0,2.11832207e6,2.39806143e6,-0.0,0.0,0.0,380660.25,0.0,178541.31,202118.94,-0.0,0.0,0.0,2.66647683e6,1.596717901e7,8.429623414e7,4.549787907e7,8.285059116e7,5.495455612e7,6.146505807e7,0.0,6.51050195e6,8.79797561e6,1.596717901e7,2.212028733e7,376531.13,508825.86,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,29691.0622,0.0,61167.0,7.65348797e6,9.152514624011273e6,1.0,0.0,4.572054999e7,0.0504,6.458326e6,29691.0622,4.8067104e7,0.6863996136003864,5080,0.0007199892800107202,1457.2986427013575,44.258,optimal
3.505851818e7,3.9002142879999995e7,10000.0,80546.76,0.0,2.11832207e6,2.39806143e6,-0.0,0.0,0.0,380660.25,0.0,178541.31,202118.94,-0.0,0.0,0.0,2.66647683e6,1.596717901e7,8.429623414e7,4.549787907e7,8.285059116e7,5.495455612e7,6.146505807e7,0.0,6.51050195e6,8.79797561e6,1.596717901e7,2.212028733e7,376531.13,508825.86,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,29691.0622,0.0,61167.0,7.65348797e6,9.152514624011273e6,1.0,0.0,4.572054999e7,0.0504,6.458326e6,29691.0622,4.8067104e7,0.6863996136003864,5080,0.0007199892800107202,1457.2986427013575,44.255,optimal
3.505851818e7,1.1299605780000001e7,2935.1,23260.06,0.0,5.63173777e6,1.687039402e7,-0.0,0.0,0.0,2.00026879e6,0.0,500618.76,1.49965003e6,-0.0,0.0,0.0,1.978430122e7,5.02274094e6,2.565257078e7,1.384564587e7,4.672892748e7,1.658542042e7,1.886838681e7,0.0,2.28296639e6,3.08508971e6,5.02274094e6,6.40865706e6,132034.05,178424.39,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999998,1.0,10255.6817,0.0,61167.0,2.64361497e6,2.65164691433303e6,1.0,0.0,1.581138595e7,0.0463,2.23079e6,10255.6817,1.6603007e7,0.35739994260005736,1964,0.013239976760023241,4980.395119604881,56.974,optimal
3.505851818e7,3.422326919e7,8085.13,72054.88,0.0,2.76835487e6,3.42919638e6,-0.0,0.0,0.0,578064.6,0.0,258212.94,319851.66,-0.0,0.0,0.0,4.21967883e6,1.421944293e7,7.520754858e7,4.059234931e7,7.605917026e7,4.88901467e7,5.481179224e7,0.0,5.92164554e6,8.0022237e6,1.421944293e7,1.940953057e7,342474.96,462804.0,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000009,1.0,26983.8943,0.0,61167.0,6.95565922e6,8.031020544367647e6,1.0,0.0,4.164698251e7,0.0502,5.869469e6,26983.8943,4.3684448e7,0.3083999916000084,1551,0.019639970360029645,972.1991278008722,51.439,optimal
3.505851818e7,1.1299605780000001e7,2935.1,23260.06,0.0,5.63173777e6,1.687039402e7,-0.0,0.0,0.0,2.00026879e6,0.0,500618.76,1.49965003e6,-0.0,0.0,0.0,1.978430122e7,5.02274094e6,2.565257078e7,1.384564587e7,4.672892748e7,1.658542042e7,1.886838681e7,0.0,2.28296639e6,3.08508971e6,5.02274094e6,6.40865706e6,132034.05,178424.39,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999998,1.0,10255.6817,0.0,61167.0,2.64361497e6,2.65164691433303e6,1.0,0.0,1.581138595e7,0.0463,2.23079e6,10255.6817,1.6603007e7,0.8494994505005495,5021,0.00871998128001872,1241.6988583011416,57.125,optimal
3.505851818e7,1.082508082e7,3215.42,21477.14,0.0,6.00748533e6,1.702361411e7,-0.0,0.0,0.0,1.90998718e6,0.0,498205.48,1.4117817e6,-0.0,0.0,0.0,1.862508835e7,5.12412145e6,2.676141914e7,1.444409728e7,4.810277505e7,1.706891377e7,1.956821873e7,0.0,2.49930496e6,3.37743913e6,5.12412145e6,6.13975656e6,144545.86,195332.25,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,11250.2617,0.0,61167.0,2.89998862e6,2.540321265395586e6,1.0,0.0,1.73177494e7,0.0468,2.447129e6,11250.2617,1.8213141e7,0.3083999916000084,1551,0.019639970360029645,972.1991278008722,37.376,optimal
3.505851818e7,1.1299605780000001e7,2935.1,23260.06,0.0,5.63173777e6,1.687039402e7,-0.0,0.0,0.0,2.00026879e6,0.0,500618.76,1.49965003e6,-0.0,0.0,0.0,1.978430122e7,5.02274094e6,2.565257078e7,1.384564587e7,4.672892748e7,1.658542042e7,1.886838681e7,0.0,2.28296639e6,3.08508971e6,5.02274094e6,6.40865706e6,132034.05,178424.39,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999998,1.0,10255.6817,0.0,61167.0,2.64361497e6,2.65164691433303e6,1.0,0.0,1.581138595e7,0.0463,2.23079e6,10255.6817,1.6603007e7,0.35739994260005736,1964,0.013239976760023241,4980.395119604881,56.885,optimal
3.505851818e7,1.1299605780000001e7,2935.1,23260.06,0.0,5.63173777e6,1.687039402e7,-0.0,0.0,0.0,2.00026879e6,0.0,500618.76,1.49965003e6,-0.0,0.0,0.0,1.978430122e7,5.02274094e6,2.565257078e7,1.384564587e7,4.672892748e7,1.658542042e7,1.886838681e7,0.0,2.28296639e6,3.08508971e6,5.02274094e6,6.40865706e6,132034.05,178424.39,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999998,1.0,10255.6817,0.0,61167.0,2.64361497e6,2.65164691433303e6,1.0,0.0,1.581138595e7,0.0463,2.23079e6,10255.6817,1.6603007e7,0.35739994260005736,1964,0.013239976760023241,4980.395119604881,56.854,optimal
3.505851818e7,9.42427466e6,2301.74,19691.82,0.0,6.02823774e6,1.813416314e7,-0.0,0.0,0.0,2.07407763e6,0.0,517458.22,1.55661941e6,-0.0,0.0,0.0,2.053587611e7,4.47035857e6,2.306260003e7,1.244771552e7,4.588308281e7,1.473275031e7,1.691807408e7,0.0,2.18532377e6,2.95314023e6,4.47035857e6,5.34496695e6,126386.94,170793.17,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,9806.7862,0.0,61167.0,2.52790284e6,2.2115580092688515e6,1.0,0.0,1.510742235e7,0.046,2.133148e6,9806.7862,1.5876287e7,0.3104999895000105,4221,0.016479973520026482,986.8991131008869,56.366,optimal
3.505851818e7,1.68410151e7,4466.62,34482.95,0.0,5.53755937e6,1.417864038e7,-0.0,0.0,0.0,1.5251393399999999e6,0.0,428355.86,1.09678348e6,-0.0,0.0,0.0,1.446943907e7,7.40660145e6,3.880739191e7,2.094578249e7,5.596012193e7,2.502918494e7,2.835238394e7,0.0,3.32319899e6,4.49080945e6,7.40660145e6,9.55156183e6,192195.3,259723.38,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999978,1.0,15037.9753,0.0,61167.0,3.87635048e6,3.952040752696939e6,1.0,0.0,2.311260055e7,0.0483,3.271023e6,15037.9753,2.4345102e7,0.32519997480002516,4903,0.028719961280038724,663.4994365005635,24.744,optimal
3.505851818e7,9.42427466e6,2301.74,19691.82,0.0,6.02823774e6,1.813416314e7,-0.0,0.0,0.0,2.07407763e6,0.0,517458.22,1.55661941e6,-0.0,0.0,0.0,2.053587611e7,4.47035857e6,2.306260003e7,1.244771552e7,4.588308281e7,1.473275031e7,1.691807408e7,0.0,2.18532377e6,2.95314023e6,4.47035857e6,5.34496695e6,126386.94,170793.17,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,9806.7862,0.0,61167.0,2.52790284e6,2.2115580092688515e6,1.0,0.0,1.510742235e7,0.046,2.133148e6,9806.7862,1.5876287e7,0.4840998159001841,2191,0.02591996408003592,2765.5973344026656,57.314,optimal
3.505851818e7,1.1161798280000001e7,3530.28,21716.06,0.0,6.5342877e6,1.764845748e7,-0.0,0.0,0.0,1.8126262399999998e6,0.0,489779.85,1.32284639e6,-0.0,0.0,0.0,1.745179935e7,5.51483527e6,2.935981243e7,1.584651713e7,5.149278952e7,1.855303059e7,2.13613524e7,0.0,2.8083218e6,3.79502946e6,5.51483527e6,6.33085546e6,162417.68,219483.35,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,12670.9145,0.0,61167.0,3.26619137e6,2.619353558423427e6,1.0,0.0,1.94611073e7,0.0475,2.756146e6,12670.9145,2.0513047e7,0.32519997480002516,4903,0.028719961280038724,663.4994365005635,50.806,optimal
3.505851818e7,9.42427466e6,2301.74,19691.82,0.0,6.02823774e6,1.813416314e7,-0.0,0.0,0.0,2.07407763e6,0.0,517458.22,1.55661941e6,-0.0,0.0,0.0,2.053587611e7,4.47035857e6,2.306260003e7,1.244771552e7,4.588308281e7,1.473275031e7,1.691807408e7,0.0,2.18532377e6,2.95314023e6,4.47035857e6,5.34496695e6,126386.94,170793.17,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,9806.7862,0.0,61167.0,2.52790284e6,2.2115580092688515e6,1.0,0.0,1.510742235e7,0.046,2.133148e6,9806.7862,1.5876287e7,0.4840998159001841,2191,0.02591996408003592,2765.5973344026656,57.308,optimal
3.505851818e7,9.42427466e6,2301.74,19691.82,0.0,6.02823774e6,1.813416314e7,-0.0,0.0,0.0,2.07407763e6,0.0,517458.22,1.55661941e6,-0.0,0.0,0.0,2.053587611e7,4.47035857e6,2.306260003e7,1.244771552e7,4.588308281e7,1.473275031e7,1.691807408e7,0.0,2.18532377e6,2.95314023e6,4.47035857e6,5.34496695e6,126386.94,170793.17,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,9806.7862,0.0,61167.0,2.52790284e6,2.2115580092688515e6,1.0,0.0,1.510742235e7,0.046,2.133148e6,9806.7862,1.5876287e7,0.4840998159001841,2191,0.02591996408003592,2765.5973344026656,57.307,optimal
3.505851818e7,1.980307232e7,5623.6,39806.14,0.0,4.07762958e6,1.043412725e7,-0.0,0.0,0.0,1.46867825e6,0.0,412680.97,1.05599728e6,-0.0,0.0,0.0,1.393136249e7,8.03722554e6,4.112780129e7,2.219826467e7,5.323001805e7,2.699996084e7,3.023549021e7,0.0,3.23552937e6,4.37233699e6,8.03722554e6,1.123173588e7,187124.98,252871.59,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000093,1.0,14634.9291,0.0,61167.0,3.77245693e6,4.647167072831754e6,1.0,0.0,2.262982337e7,0.0482,3.183353e6,14634.9291,2.3692607e7,0.7360995639004361,4760,0.02875996124003876,4176.795923204078,67.851,optimal
3.505851818e7,1.293512575e7,3444.29,26458.25,0.0,5.73218477e6,1.650924952e7,-0.0,0.0,0.0,1.8672505e6,0.0,481238.07,1.38601243e6,-0.0,0.0,0.0,1.828512443e7,5.66868926e6,2.911321203e7,1.571348664e7,4.966134503e7,1.884984027e7,2.13821759e7,0.0,2.53233562e6,3.42207517e6,5.66868926e6,7.3363025e6,146456.17,197913.75,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,11402.1146,0.0,61167.0,2.93913186e6,3.035455972939048e6,1.0,0.0,1.7556301e7,0.0469,2.48016e6,11402.1146,1.8458977e7,0.3790999209000791,6200,0.01851997148002852,2633.2974667025333,71.789,optimal
3.505851818e7,1.980307232e7,5623.6,39806.14,0.0,4.07762958e6,1.043412725e7,-0.0,0.0,0.0,1.46867825e6,0.0,412680.97,1.05599728e6,-0.0,0.0,0.0,1.393136249e7,8.03722554e6,4.112780129e7,2.219826467e7,5.323001805e7,2.699996084e7,3.023549021e7,0.0,3.23552937e6,4.37233699e6,8.03722554e6,1.123173588e7,187124.98,252871.59,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000093,1.0,14634.9291,0.0,61167.0,3.77245693e6,4.647167072831754e6,1.0,0.0,2.262982337e7,0.0482,3.183353e6,14634.9291,2.3692607e7,0.544999755000245,6285,0.0008799891200108809,183.29991670008332,66.32,optimal
3.505851818e7,3.2013326580000002e7,8716.94,65097.16,0.0,3.10179006e6,4.41504034e6,-0.0,0.0,0.0,563172.1,0.0,232390.72,330781.38,-0.0,0.0,0.0,4.36387049e6,1.388335567e7,7.445742602e7,4.018741144e7,7.635527936e7,4.794966362e7,5.407076711e7,0.0,6.12110349e6,8.27176147e6,1.388335567e7,1.815682692e7,354010.5,478392.57,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,27900.8686,0.0,61167.0,7.19202837e6,7.51250646940875e6,1.0,0.0,4.285220226e7,0.0503,6.068927e6,27900.8686,4.5168945e7,0.3790999209000791,6200,0.01851997148002852,2633.2974667025333,38.804,optimal
3.505851818e7,1.980307232e7,5623.6,39806.14,0.0,4.07762958e6,1.043412725e7,-0.0,0.0,0.0,1.46867825e6,0.0,412680.97,1.05599728e6,-0.0,0.0,0.0,1.393136249e7,8.03722554e6,4.112780129e7,2.219826467e7,5.323001805e7,2.699996084e7,3.023549021e7,0.0,3.23552937e6,4.37233699e6,8.03722554e6,1.123173588e7,187124.98,252871.59,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000093,1.0,14634.9291,0.0,61167.0,3.77245693e6,4.647167072831754e6,1.0,0.0,2.262982337e7,0.0482,3.183353e6,14634.9291,2.3692607e7,0.7360995639004361,4760,0.02875996124003876,4176.795923204078,67.853,optimal
3.505851818e7,1.980307232e7,5623.6,39806.14,0.0,4.07762958e6,1.043412725e7,-0.0,0.0,0.0,1.46867825e6,0.0,412680.97,1.05599728e6,-0.0,0.0,0.0,1.393136249e7,8.03722554e6,4.112780129e7,2.219826467e7,5.323001805e7,2.699996084e7,3.023549021e7,0.0,3.23552937e6,4.37233699e6,8.03722554e6,1.123173588e7,187124.98,252871.59,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000093,1.0,14634.9291,0.0,61167.0,3.77245693e6,4.647167072831754e6,1.0,0.0,2.262982337e7,0.0482,3.183353e6,14634.9291,2.3692607e7,0.7360995639004361,4760,0.02875996124003876,4176.795923204078,67.854,optimal
3.505851818e7,2.5342612060000002e7,6754.9,51823.62,0.0,4.11499122e6,9.49056161e6,-0.0,0.0,0.0,1.18827962e6,0.0,359394.45,828885.17,-0.0,0.0,0.0,1.093516053e7,9.9111187e6,5.055235339e7,2.728509654e7,6.121351197e7,3.34298705e7,3.719621524e7,0.0,3.76634474e6,5.08965506e6,9.9111187e6,1.437335384e7,217824.38,294357.27,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,17075.2631,0.0,61167.0,4.40150371e6,5.947093195569288e6,1.0,0.0,2.631480052e7,0.0488,3.714169e6,17075.2631,2.7643284e7,0.8844994155005845,1475,0.004759985240014761,1427.898672101328,77.699,optimal
3.505851818e7,5.3177152519999996e7,10000.0,117080.29,0.0,1.20722562e6,1.81278258e6,-0.0,0.0,0.0,320037.72,0.0,127932.68,192105.04,-0.0,0.0,0.0,2.53436729e6,1.86850259e7,9.321459737e7,5.03118264e7,9.136101559e7,6.320457442e7,6.89968523e7,0.0,5.79227788e6,7.82740254e6,1.86850259e7,3.015766415e7,334993.06,452693.32,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,26389.1484,0.0,61167.0,6.8023511e6,1.2478656983400846e7,1.0,0.0,4.084862706e7,0.0501,5.740102e6,26389.1484,4.2721609e7,0.8515994484005516,7430,-0.0036400063599936394,2334.3977656022344,32.244,optimal
3.505851818e7,2.5342612060000002e7,6754.9,51823.62,0.0,4.11499122e6,9.49056161e6,-0.0,0.0,0.0,1.18827962e6,0.0,359394.45,828885.17,-0.0,0.0,0.0,1.093516053e7,9.9111187e6,5.055235339e7,2.728509654e7,6.121351197e7,3.34298705e7,3.719621524e7,0.0,3.76634474e6,5.08965506e6,9.9111187e6,1.437335384e7,217824.38,294357.27,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,17075.2631,0.0,61167.0,4.40150371e6,5.947093195569288e6,1.0,0.0,2.631480052e7,0.0488,3.714169e6,17075.2631,2.7643284e7,0.4133998866001134,986,0.01487997512002488,4950.995149004851,37.468,optimal
3.505851818e7,3.9709653120000005e7,10000.0,82370.24,0.0,1.65515717e6,1.9441816e6,-0.0,0.0,0.0,349952.94,0.0,160925.98,189026.96,-0.0,0.0,0.0,2.49375932e6,1.627396751e7,8.599389468e7,4.641416809e7,8.348296138e7,5.604234753e7,6.26881356e7,0.0,6.64578806e6,8.98079468e6,1.627396751e7,2.252145171e7,384355.33,519399.09,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,30313.0173,0.0,61167.0,7.8138098e6,9.31853021350171e6,1.0,0.0,4.682952353e7,0.0505,6.593612e6,30313.0173,4.9073992e7,0.8515994484005516,7430,-0.0036400063599936394,2334.3977656022344,62.251,optimal
3.505851818e7,2.5342612060000002e7,6754.9,51823.62,0.0,4.11499122e6,9.49056161e6,-0.0,0.0,0.0,1.18827962e6,0.0,359394.45,828885.17,-0.0,0.0,0.0,1.093516053e7,9.9111187e6,5.055235339e7,2.728509654e7,6.121351197e7,3.34298705e7,3.719621524e7,0.0,3.76634474e6,5.08965506e6,9.9111187e6,1.437335384e7,217824.38,294357.27,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,17075.2631,0.0,61167.0,4.40150371e6,5.947093195569288e6,1.0,0.0,2.631480052e7,0.0488,3.714169e6,17075.2631,2.7643284e7,0.4133998866001134,986,0.01487997512002488,4950.995149004851,37.193,optimal
3.505851818e7,2.5342612060000002e7,6754.9,51823.62,0.0,4.11499122e6,9.49056161e6,-0.0,0.0,0.0,1.18827962e6,0.0,359394.45,828885.17,-0.0,0.0,0.0,1.093516053e7,9.9111187e6,5.055235339e7,2.728509654e7,6.121351197e7,3.34298705e7,3.719621524e7,0.0,3.76634474e6,5.08965506e6,9.9111187e6,1.437335384e7,217824.38,294357.27,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,17075.2631,0.0,61167.0,4.40150371e6,5.947093195569288e6,1.0,0.0,2.631480052e7,0.0488,3.714169e6,17075.2631,2.7643284e7,0.8844994155005845,1475,0.004759985240014761,1427.898672101328,77.698,optimal
3.505851818e7,8.998567267999999e7,10000.0,211947.61,0.0,223689.78,791337.35,-0.0,0.0,0.0,91903.34000000001,0.0,20253.49,71649.85,-0.0,0.0,0.0,945248.74,2.928898279e7,1.4232953574e8,7.682153993e7,1.3709937234e8,9.863679915e7,1.0611052272e8,0.0,7.47372357e6,1.009962645e7,2.928898279e7,5.102847427e7,432238.5,584106.09,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999997,1.0,34119.3109,0.0,61167.0,8.79496104e6,2.1115714458737932e7,1.0,0.0,5.262428796e7,0.0507,7.421548e6,34119.3109,5.5236032e7,0.8627994372005627,6647,0.011519978480021521,354.79974520025485,63.128,optimal
3.505851818e7,3.8211048519999996e7,9485.12,79536.29,0.0,2.53817457e6,3.48916016e6,-0.0,0.0,0.0,503588.6,0.0,212066.5,291522.1,-0.0,0.0,0.0,3.84593794e6,1.479468732e7,7.63281574e7,4.119731143e7,7.754074595e7,5.046209901e7,5.599199875e7,0.0,5.52989974e6,7.47283749e6,1.479468732e7,2.167143512e7,319818.57,432187.26,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,25182.9092,0.0,61167.0,6.4914179e6,8.966847556657575e6,1.0,0.0,3.877098113e7,0.05,5.477724e6,25182.9092,4.0768818e7,0.3034999965000035,793,0.016639973360026643,4338.4957615042385,35.59,optimal
3.505851818e7,8.998567267999999e7,10000.0,211947.61,0.0,223689.78,791337.35,-0.0,0.0,0.0,91903.34000000001,0.0,20253.49,71649.85,-0.0,0.0,0.0,945248.74,2.928898279e7,1.4232953574e8,7.682153993e7,1.3709937234e8,9.863679915e7,1.0611052272e8,0.0,7.47372357e6,1.009962645e7,2.928898279e7,5.102847427e7,432238.5,584106.09,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999997,1.0,34119.3109,0.0,61167.0,8.79496104e6,2.1115714458737932e7,1.0,0.0,5.262428796e7,0.0507,7.421548e6,34119.3109,5.5236032e7,0.6142996857003142,5872,0.01895997104002896,3554.4965455034544,63.547,optimal
3.505851818e7,1.4881009799999999e7,5917.76,26532.85,0.0,5.22723355e6,1.307157826e7,-0.0,0.0,0.0,1.56802757e6,0.0,447922.32,1.12010525e6,-0.0,0.0,0.0,1.477711405e7,7.17897957e6,3.865617632e7,2.086409642e7,5.406649249e7,2.447273982e7,2.804307599e7,0.0,3.57033616e6,4.8247786e6,7.17897957e6,8.44104419e6,206488.34,279038.29,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,16174.1467,0.0,61167.0,4.16922226e6,3.49223544458325e6,1.0,0.0,2.491540967e7,0.0486,3.51816e6,16174.1467,2.6184459e7,0.3034999965000035,793,0.016639973360026643,4338.4957615042385,39.971,optimal
3.505851818e7,8.998567267999999e7,10000.0,211947.61,0.0,223689.78,791337.35,-0.0,0.0,0.0,91903.34000000001,0.0,20253.49,71649.85,-0.0,0.0,0.0,945248.74,2.928898279e7,1.4232953574e8,7.682153993e7,1.3709937234e8,9.863679915e7,1.0611052272e8,0.0,7.47372357e6,1.009962645e7,2.928898279e7,5.102847427e7,432238.5,584106.09,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999997,1.0,34119.3109,0.0,61167.0,8.79496104e6,2.1115714458737932e7,1.0,0.0,5.262428796e7,0.0507,7.421548e6,34119.3109,5.5236032e7,0.8627994372005627,6647,0.011519978480021521,354.79974520025485,63.106,optimal
3.505851818e7,8.998567267999999e7,10000.0,211947.61,0.0,223689.78,791337.35,-0.0,0.0,0.0,91903.34000000001,0.0,20253.49,71649.85,-0.0,0.0,0.0,945248.74,2.928898279e7,1.4232953574e8,7.682153993e7,1.3709937234e8,9.863679915e7,1.0611052272e8,0.0,7.47372357e6,1.009962645e7,2.928898279e7,5.102847427e7,432238.5,584106.09,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999997,1.0,34119.3109,0.0,61167.0,8.79496104e6,2.1115714458737932e7,1.0,0.0,5.262428796e7,0.0507,7.421548e6,34119.3109,5.5236032e7,0.6142996857003142,5872,0.01895997104002896,3554.4965455034544,63.359,optimal
3.505851818e7,5.756883985e7,8590.87,131213.7,0.0,1.51062494e6,3.38438771e6,-0.0,0.0,0.0,494388.76,0.0,152570.8,341817.96,-0.0,0.0,0.0,4.50947171e6,1.900341804e7,9.214761647e7,4.973611522e7,9.312525334e7,6.369308228e7,6.873953326e7,0.0,5.04645098e6,6.81952835e6,1.900341804e7,3.264699848e7,291858.59,394403.5,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,22960.3352,0.0,61167.0,5.91850329e6,1.350905715175242e7,1.0,0.0,3.550162994e7,0.0498,4.994275e6,22960.3352,3.7170675e7,0.6506996493003507,6840,0.0010799889200110817,3525.0965749034253,69.143,optimal
3.505851818e7,2.797432986e7,7248.5,57620.47,0.0,3.95806626e6,7.85232537e6,-0.0,0.0,0.0,935879.8,0.0,313645.34,622234.46,-0.0,0.0,0.0,8.2088979e6,1.129564167e7,5.864742356e7,3.16542726e7,6.667421927e7,3.843710208e7,4.294991426e7,0.0,4.51281219e6,6.09839485e6,1.129564167e7,1.586584126e7,260995.9,352697.16,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,20507.021,0.0,61167.0,5.2861106e6,6.564655776951495e6,1.0,0.0,3.153499773e7,0.0494,4.460636e6,20507.021,3.3198985e7,0.7122995877004124,2334,0.02531996468003532,3157.5969424030577,36.761,optimal
