Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145878,-,-,-,39.77,-121.62,-8,467,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Clearsky GHI,Clearsky DHI,Clearsky DNI
2018,11,26,9,30,105,104,2,333,59,778
2018,11,26,10,30,161,150,24,436,67,837
2018,11,26,11,30,177,158,40,487,71,860
2018,11,26,12,30,221,175,96,478,75,841
2018,11,26,13,30,256,179,180,412,75,791
2018,11,26,14,30,80,74,18,301,65,718
2018,11,26,15,30,38,36,9,155,48,553
2018,11,26,16,30,6,6,12,20,16,132
2018,11,26,17,30,0,0,0,0,0,0
2018,11,26,18,30,0,0,0,0,0,0
2018,11,26,19,30,0,0,0,0,0,0
2018,11,26,20,30,0,0,0,0,0,0
2018,11,26,21,30,0,0,0,0,0,0
2018,11,26,22,30,0,0,0,0,0,0
2018,11,26,23,30,0,0,0,0,0,0
2018,11,27,0,30,0,0,0,0,0,0
2018,11,27,1,30,0,0,0,0,0,0
2018,11,27,2,30,0,0,0,0,0,0
2018,11,27,3,30,0,0,0,0,0,0
2018,11,27,4,30,0,0,0,0,0,0
2018,11,27,5,30,0,0,0,0,0,0
2018,11,27,6,30,0,0,0,0,0,0
2018,11,27,7,30,4,4,0,42,24,282
2018,11,27,8,30,9,9,0,186,49,622
2018,11,27,9,30,21,21,0,326,61,761
2018,11,27,10,30,37,37,0,427,68,820
2018,11,27,11,30,75,75,0,477,72,842
2018,11,27,12,30,151,147,9,469,75,827
2018,11,27,13,30,237,172,154,405,77,775
2018,11,27,14,30,59,56,9,295,70,691
2018,11,27,15,30,44,44,0,152,52,521
2018,11,27,16,30,6,6,4,18,15,94
2018,11,27,17,30,0,0,0,0,0,0
2018,11,27,18,30,0,0,0,0,0,0
2018,11,27,19,30,0,0,0,0,0,0
2018,11,27,20,30,0,0,0,0,0,0
2018,11,27,21,30,0,0,0,0,0,0
2018,11,27,22,30,0,0,0,0,0,0
2018,11,27,23,30,0,0,0,0,0,0
2018,11,28,0,30,0,0,0,0,0,0
2018,11,28,1,30,0,0,0,0,0,0
2018,11,28,2,30,0,0,0,0,0,0
2018,11,28,3,30,0,0,0,0,0,0
2018,11,28,4,30,0,0,0,0,0,0
2018,11,28,5,30,0,0,0,0,0,0
2018,11,28,6,30,0,0,0,0,0,0
2018,11,28,7,30,4,4,5,39,26,212
2018,11,28,8,30,9,9,0,180,56,570
2018,11,28,9,30,26,26,0,320,75,709
2018,11,28,10,30,31,31,0,421,89,763
2018,11,28,11,30,171,161,20,475,92,800
2018,11,28,12,30,328,186,299,472,89,808
2018,11,28,13,30,204,169,84,411,82,780
2018,11,28,14,30,62,61,3,301,69,716
2018,11,28,15,30,79,71,43,155,51,550
2018,11,28,16,30,10,10,14,18,15,116
2018,11,28,17,30,0,0,0,0,0,0
2018,11,28,18,30,0,0,0,0,0,0
2018,11,28,19,30,0,0,0,0,0,0
2018,11,28,20,30,0,0,0,0,0,0
2018,11,28,21,30,0,0,0,0,0,0
2018,11,28,22,30,0,0,0,0,0,0
2018,11,28,23,30,0,0,0,0,0,0
2018,11,29,0,30,0,0,0,0,0,0
2018,11,29,1,30,0,0,0,0,0,0
2018,11,29,2,30,0,0,0,0,0,0
2018,11,29,3,30,0,0,0,0,0,0
2018,11,29,4,30,0,0,0,0,0,0
2018,11,29,5,30,0,0,0,0,0,0
2018,11,29,6,30,0,0,0,0,0,0
2018,11,29,7,30,6,6,0,32,25,118
2018,11,29,8,30,10,10,0,168,70,458
2018,11,29,9,30,87,86,2,307,89,637
2018,11,29,10,30,53,53,0,411,95,732
2018,11,29,11,30,33,33,0,462,102,757
2018,11,29,12,30,57,57,0,449,117,704
2018,11,29,13,30,145,124,50,383,122,623
2018,11,29,14,30,41,41,0,280,93,580
2018,11,29,15,30,87,53,183,143,62,430
2018,11,29,16,30,11,10,25,16,14,73
2018,11,29,17,30,0,0,0,0,0,0
2018,11,29,18,30,0,0,0,0,0,0
2018,11,29,19,30,0,0,0,0,0,0
2018,11,29,20,30,0,0,0,0,0,0
2018,11,29,21,30,0,0,0,0,0,0
2018,11,29,22,30,0,0,0,0,0,0
2018,11,29,23,30,0,0,0,0,0,0
2018,11,30,0,30,0,0,0,0,0,0
2018,11,30,1,30,0,0,0,0,0,0
2018,11,30,2,30,0,0,0,0,0,0
2018,11,30,3,30,0,0,0,0,0,0
2018,11,30,4,30,0,0,0,0,0,0
2018,11,30,5,30,0,0,0,0,0,0
2018,11,30,6,30,0,0,0,0,0,0
2018,11,30,7,30,21,19,38,36,22,265
2018,11,30,8,30,111,81,141,185,48,649
2018,11,30,9,30,234,127,315,327,64,774
2018,11,30,10,30,312,168,336,429,79,817
2018,11,30,11,30,356,182,367,482,82,846
2018,11,30,12,30,329,197,281,479,78,855
2018,11,30,13,30,249,178,170,419,68,841
2018,11,30,14,30,275,77,616,306,60,768
2018,11,30,15,30,148,48,536,158,44,607
2018,11,30,16,30,18,14,153,18,14,153
2018,11,30,17,30,0,0,0,0,0,0
2018,11,30,18,30,0,0,0,0,0,0
2018,11,30,19,30,0,0,0,0,0,0
2018,11,30,20,30,0,0,0,0,0,0
2018,11,30,21,30,0,0,0,0,0,0
2018,11,30,22,30,0,0,0,0,0,0
2018,11,30,23,30,0,0,0,0,0,0
2018,12,1,0,30,0,0,0,0,0,0
2018,12,1,1,30,0,0,0,0,0,0
2018,12,1,2,30,0,0,0,0,0,0
2018,12,1,3,30,0,0,0,0,0,0
2018,12,1,4,30,0,0,0,0,0,0
2018,12,1,5,30,0,0,0,0,0,0
2018,12,1,6,30,0,0,0,0,0,0
2018,12,1,7,30,5,4,14,33,23,196
2018,12,1,8,30,11,11,0,177,51,608
2018,12,1,9,30,89,86,8,323,61,779
2018,12,1,10,30,294,167,297,430,67,851
2018,12,1,11,30,418,129,613,483,70,878
2018,12,1,12,30,479,69,879,479,69,879
2018,12,1,13,30,418,64,853,418,64,853
2018,12,1,14,30,306,56,784,306,56,784
2018,12,1,15,30,146,49,522,159,42,630
2018,12,1,16,30,18,14,164,18,14,164
2018,12,1,17,30,0,0,0,0,0,0
2018,12,1,18,30,0,0,0,0,0,0
2018,12,1,19,30,0,0,0,0,0,0
2018,12,1,20,30,0,0,0,0,0,0
2018,12,1,21,30,0,0,0,0,0,0
2018,12,1,22,30,0,0,0,0,0,0
2018,12,1,23,30,0,0,0,0,0,0
2018,12,2,0,30,0,0,0,0,0,0
2018,12,2,1,30,0,0,0,0,0,0
2018,12,2,2,30,0,0,0,0,0,0
2018,12,2,3,30,0,0,0,0,0,0
2018,12,2,4,30,0,0,0,0,0,0
2018,12,2,5,30,0,0,0,0,0,0
2018,12,2,6,30,0,0,0,0,0,0
2018,12,2,7,30,36,20,329,36,20,329
2018,12,2,8,30,187,40,718,187,40,718
2018,12,2,9,30,333,53,839,333,53,839
2018,12,2,10,30,439,64,885,439,64,885
2018,12,2,11,30,495,67,913,495,67,913
2018,12,2,12,30,491,66,913,491,66,913
2018,12,2,13,30,428,63,883,428,63,883
2018,12,2,14,30,290,68,698,314,56,812
2018,12,2,15,30,163,43,650,163,43,650
2018,12,2,16,30,18,14,153,19,15,167
2018,12,2,17,30,0,0,0,0,0,0
2018,12,2,18,30,0,0,0,0,0,0
2018,12,2,19,30,0,0,0,0,0,0
2018,12,2,20,30,0,0,0,0,0,0
2018,12,2,21,30,0,0,0,0,0,0
2018,12,2,22,30,0,0,0,0,0,0
2018,12,2,23,30,0,0,0,0,0,0
2018,12,3,0,30,0,0,0,0,0,0
2018,12,3,1,30,0,0,0,0,0,0
2018,12,3,2,30,0,0,0,0,0,0
2018,12,3,3,30,0,0,0,0,0,0
2018,12,3,4,30,0,0,0,0,0,0
2018,12,3,5,30,0,0,0,0,0,0
2018,12,3,6,30,0,0,0,0,0,0
2018,12,3,7,30,34,20,295,34,20,295
2018,12,3,8,30,184,43,696,184,43,696
2018,12,3,9,30,313,64,752,330,55,831
2018,12,3,10,30,436,62,889,436,62,889
2018,12,3,11,30,423,118,654,491,63,918
2018,12,3,12,30,293,193,215,487,63,916
2018,12,3,13,30,183,165,43,423,58,885
2018,12,3,14,30,92,92,1,310,51,817
2018,12,3,15,30,77,64,72,161,39,660
2018,12,3,16,30,6,6,0,19,14,180
2018,12,3,17,30,0,0,0,0,0,0
2018,12,3,18,30,0,0,0,0,0,0
2018,12,3,19,30,0,0,0,0,0,0
2018,12,3,20,30,0,0,0,0,0,0
2018,12,3,21,30,0,0,0,0,0,0
2018,12,3,22,30,0,0,0,0,0,0
2018,12,3,23,30,0,0,0,0,0,0
2018,12,4,0,30,0,0,0,0,0,0
2018,12,4,1,30,0,0,0,0,0,0
2018,12,4,2,30,0,0,0,0,0,0
2018,12,4,3,30,0,0,0,0,0,0
2018,12,4,4,30,0,0,0,0,0,0
2018,12,4,5,30,0,0,0,0,0,0
2018,12,4,6,30,0,0,0,0,0,0
2018,12,4,7,30,13,13,8,27,18,209
2018,12,4,8,30,84,73,56,170,45,629
2018,12,4,9,30,106,98,24,314,57,784
2018,12,4,10,30,128,127,3,420,63,853
2018,12,4,11,30,151,148,7,475,68,877
2018,12,4,12,30,170,159,23,470,69,869
2018,12,4,13,30,142,135,17,409,67,834
2018,12,4,14,30,60,55,15,299,59,761
2018,12,4,15,30,88,59,158,154,44,599
2018,12,4,16,30,7,7,6,18,14,150
2018,12,4,17,30,0,0,0,0,0,0
2018,12,4,18,30,0,0,0,0,0,0
2018,12,4,19,30,0,0,0,0,0,0
2018,12,4,20,30,0,0,0,0,0,0
2018,12,4,21,30,0,0,0,0,0,0
2018,12,4,22,30,0,0,0,0,0,0
2018,12,4,23,30,0,0,0,0,0,0
2018,12,5,0,30,0,0,0,0,0,0
2018,12,5,1,30,0,0,0,0,0,0
2018,12,5,2,30,0,0,0,0,0,0
2018,12,5,3,30,0,0,0,0,0,0
2018,12,5,4,30,0,0,0,0,0,0
2018,12,5,5,30,0,0,0,0,0,0
2018,12,5,6,30,0,0,0,0,0,0
2018,12,5,7,30,3,3,0,25,18,169
2018,12,5,8,30,9,9,0,163,49,577
2018,12,5,9,30,46,46,0,305,64,741
2018,12,5,10,30,255,174,195,411,70,819
2018,12,5,11,30,118,117,2,465,73,849
2018,12,5,12,30,107,107,0,460,76,835
2018,12,5,13,30,232,171,150,398,76,787
2018,12,5,14,30,208,116,291,289,66,707
2018,12,5,15,30,90,63,147,147,49,534
2018,12,5,16,30,11,10,38,16,13,109
2018,12,5,17,30,0,0,0,0,0,0
2018,12,5,18,30,0,0,0,0,0,0
2018,12,5,19,30,0,0,0,0,0,0
2018,12,5,20,30,0,0,0,0,0,0
2018,12,5,21,30,0,0,0,0,0,0
2018,12,5,22,30,0,0,0,0,0,0
2018,12,5,23,30,0,0,0,0,0,0
2018,12,6,0,30,0,0,0,0,0,0
2018,12,6,1,30,0,0,0,0,0,0
2018,12,6,2,30,0,0,0,0,0,0
2018,12,6,3,30,0,0,0,0,0,0
2018,12,6,4,30,0,0,0,0,0,0
2018,12,6,5,30,0,0,0,0,0,0
2018,12,6,6,30,0,0,0,0,0,0
2018,12,6,7,30,25,17,198,25,17,198
2018,12,6,8,30,166,45,625,166,45,625
2018,12,6,9,30,310,58,781,310,58,781
2018,12,6,10,30,416,64,850,416,64,850
2018,12,6,11,30,472,68,878,472,68,878
2018,12,6,12,30,469,69,874,469,69,874
2018,12,6,13,30,408,66,838,408,66,838
2018,12,6,14,30,298,58,764,298,58,764
2018,12,6,15,30,153,44,599,153,44,599
2018,12,6,16,30,17,13,145,17,13,145
2018,12,6,17,30,0,0,0,0,0,0
2018,12,6,18,30,0,0,0,0,0,0
2018,12,6,19,30,0,0,0,0,0,0
2018,12,6,20,30,0,0,0,0,0,0
2018,12,6,21,30,0,0,0,0,0,0
2018,12,6,22,30,0,0,0,0,0,0
2018,12,6,23,30,0,0,0,0,0,0
2018,12,7,0,30,0,0,0,0,0,0
2018,12,7,1,30,0,0,0,0,0,0
2018,12,7,2,30,0,0,0,0,0,0
2018,12,7,3,30,0,0,0,0,0,0
2018,12,7,4,30,0,0,0,0,0,0
2018,12,7,5,30,0,0,0,0,0,0
2018,12,7,6,30,0,0,0,0,0,0
2018,12,7,7,30,17,15,64,23,17,172
2018,12,7,8,30,113,68,236,162,49,590
2018,12,7,9,30,243,104,432,305,64,753
2018,12,7,10,30,283,164,288,411,71,827
2018,12,7,11,30,355,167,410,466,75,855
2018,12,7,12,30,401,124,607,465,71,864
2018,12,7,13,30,317,139,438,409,64,849
2018,12,7,14,30,295,57,761,300,54,784
2018,12,7,15,30,136,48,484,155,41,630
2018,12,7,16,30,15,12,119,18,14,174
2018,12,7,17,30,0,0,0,0,0,0
2018,12,7,18,30,0,0,0,0,0,0
2018,12,7,19,30,0,0,0,0,0,0
2018,12,7,20,30,0,0,0,0,0,0
2018,12,7,21,30,0,0,0,0,0,0
2018,12,7,22,30,0,0,0,0,0,0
2018,12,7,23,30,0,0,0,0,0,0
2018,12,8,0,30,0,0,0,0,0,0
2018,12,8,1,30,0,0,0,0,0,0
2018,12,8,2,30,0,0,0,0,0,0
2018,12,8,3,30,0,0,0,0,0,0
2018,12,8,4,30,0,0,0,0,0,0
2018,12,8,5,30,0,0,0,0,0,0
2018,12,8,6,30,0,0,0,0,0,0
2018,12,8,7,30,23,16,197,23,16,197
2018,12,8,8,30,144,50,499,162,44,624
2018,12,8,9,30,236,105,410,306,58,779
2018,12,8,10,30,337,129,509,413,66,848
2018,12,8,11,30,469,68,880,469,68,880
2018,12,8,12,30,467,68,877,467,68,877
2018,12,8,13,30,408,66,843,408,66,843
2018,12,8,14,30,299,58,770,299,58,770
2018,12,8,15,30,153,44,603,153,44,603
2018,12,8,16,30,17,13,144,17,13,144
2018,12,8,17,30,0,0,0,0,0,0
2018,12,8,18,30,0,0,0,0,0,0
2018,12,8,19,30,0,0,0,0,0,0
2018,12,8,20,30,0,0,0,0,0,0
2018,12,8,21,30,0,0,0,0,0,0
2018,12,8,22,30,0,0,0,0,0,0
2018,12,8,23,30,0,0,0,0,0,0
2018,12,9,0,30,0,0,0,0,0,0
2018,12,9,1,30,0,0,0,0,0,0
2018,12,9,2,30,0,0,0,0,0,0
2018,12,9,3,30,0,0,0,0,0,0
2018,12,9,4,30,0,0,0,0,0,0
2018,12,9,5,30,0,0,0,0,0,0
2018,12,9,6,30,0,0,0,0,0,0
2018,12,9,7,30,13,12,32,21,16,161
2018,12,9,8,30,79,69,52,157,49,581
2018,12,9,9,30,113,106,21,297,65,733
2018,12,9,10,30,119,117,4,400,74,799
2018,12,9,11,30,112,112,0,454,79,825
2018,12,9,12,30,138,128,21,453,77,829
2018,12,9,13,30,117,115,6,400,70,814
2018,12,9,14,30,154,110,142,296,59,759
2018,12,9,15,30,112,61,283,154,44,607
2018,12,9,16,30,12,10,67,18,14,158
2018,12,9,17,30,0,0,0,0,0,0
2018,12,9,18,30,0,0,0,0,0,0
2018,12,9,19,30,0,0,0,0,0,0
2018,12,9,20,30,0,0,0,0,0,0
2018,12,9,21,30,0,0,0,0,0,0
2018,12,9,22,30,0,0,0,0,0,0
2018,12,9,23,30,0,0,0,0,0,0
2018,12,10,0,30,0,0,0,0,0,0
2018,12,10,1,30,0,0,0,0,0,0
2018,12,10,2,30,0,0,0,0,0,0
2018,12,10,3,30,0,0,0,0,0,0
2018,12,10,4,30,0,0,0,0,0,0
2018,12,10,5,30,0,0,0,0,0,0
2018,12,10,6,30,0,0,0,0,0,0
2018,12,10,7,30,12,11,35,18,14,125
2018,12,10,8,30,110,65,244,153,47,573
2018,12,10,9,30,254,87,533,298,60,758
2018,12,10,10,30,407,65,842,407,65,842
2018,12,10,11,30,467,67,884,467,67,884
2018,12,10,12,30,468,64,893,468,64,893
2018,12,10,13,30,410,59,868,410,59,868
2018,12,10,14,30,302,53,799,302,53,799
2018,12,10,15,30,156,40,640,156,40,640
2018,12,10,16,30,18,14,171,18,14,171
2018,12,10,17,30,0,0,0,0,0,0
2018,12,10,18,30,0,0,0,0,0,0
2018,12,10,19,30,0,0,0,0,0,0
2018,12,10,20,30,0,0,0,0,0,0
2018,12,10,21,30,0,0,0,0,0,0
2018,12,10,22,30,0,0,0,0,0,0
2018,12,10,23,30,0,0,0,0,0,0
2018,12,11,0,30,0,0,0,0,0,0
2018,12,11,1,30,0,0,0,0,0,0
2018,12,11,2,30,0,0,0,0,0,0
2018,12,11,3,30,0,0,0,0,0,0
2018,12,11,4,30,0,0,0,0,0,0
2018,12,11,5,30,0,0,0,0,0,0
2018,12,11,6,30,0,0,0,0,0,0
2018,12,11,7,30,18,13,179,18,13,179
2018,12,11,8,30,156,40,639,156,40,639
2018,12,11,9,30,216,112,332,297,53,783
2018,12,11,10,30,402,62,841,402,62,841
2018,12,11,11,30,456,66,863,456,66,863
2018,12,11,12,30,456,66,864,456,66,864
2018,12,11,13,30,369,90,691,399,61,838
2018,12,11,14,30,187,121,213,291,54,763
2018,12,11,15,30,121,56,361,150,41,599
2018,12,11,16,30,14,12,88,17,13,145
2018,12,11,17,30,0,0,0,0,0,0
2018,12,11,18,30,0,0,0,0,0,0
2018,12,11,19,30,0,0,0,0,0,0
2018,12,11,20,30,0,0,0,0,0,0
2018,12,11,21,30,0,0,0,0,0,0
2018,12,11,22,30,0,0,0,0,0,0
2018,12,11,23,30,0,0,0,0,0,0
2018,12,12,0,30,0,0,0,0,0,0
2018,12,12,1,30,0,0,0,0,0,0
2018,12,12,2,30,0,0,0,0,0,0
2018,12,12,3,30,0,0,0,0,0,0
2018,12,12,4,30,0,0,0,0,0,0
2018,12,12,5,30,0,0,0,0,0,0
2018,12,12,6,30,0,0,0,0,0,0
2018,12,12,7,30,19,14,195,19,14,199
2018,12,12,8,30,145,45,554,164,39,694
2018,12,12,9,30,242,95,476,313,50,849
2018,12,12,10,30,422,55,912,422,55,912
2018,12,12,11,30,480,58,938,480,58,938
2018,12,12,12,30,476,59,926,476,59,926
2018,12,12,13,30,413,60,876,417,59,890
2018,12,12,14,30,213,107,340,305,52,815
2018,12,12,15,30,87,68,102,158,39,654
2018,12,12,16,30,9,8,21,18,13,182
2018,12,12,17,30,0,0,0,0,0,0
2018,12,12,18,30,0,0,0,0,0,0
2018,12,12,19,30,0,0,0,0,0,0
2018,12,12,20,30,0,0,0,0,0,0
2018,12,12,21,30,0,0,0,0,0,0
2018,12,12,22,30,0,0,0,0,0,0
2018,12,12,23,30,0,0,0,0,0,0
2018,12,13,0,30,0,0,0,0,0,0
2018,12,13,1,30,0,0,0,0,0,0
2018,12,13,2,30,0,0,0,0,0,0
2018,12,13,3,30,0,0,0,0,0,0
2018,12,13,4,30,0,0,0,0,0,0
2018,12,13,5,30,0,0,0,0,0,0
2018,12,13,6,30,0,0,0,0,0,0
2018,12,13,7,30,16,12,169,17,13,192
2018,12,13,8,30,157,38,671,157,38,671
2018,12,13,9,30,302,50,819,302,50,819
2018,12,13,10,30,412,59,881,412,59,881
2018,12,13,11,30,470,61,911,470,61,911
2018,12,13,12,30,467,64,897,467,64,897
2018,12,13,13,30,408,65,852,408,65,852
2018,12,13,14,30,299,57,778,299,57,778
2018,12,13,15,30,155,43,614,155,43,614
2018,12,13,16,30,18,14,150,18,14,150
2018,12,13,17,30,0,0,0,0,0,0
2018,12,13,18,30,0,0,0,0,0,0
2018,12,13,19,30,0,0,0,0,0,0
2018,12,13,20,30,0,0,0,0,0,0
2018,12,13,21,30,0,0,0,0,0,0
2018,12,13,22,30,0,0,0,0,0,0
2018,12,13,23,30,0,0,0,0,0,0
2018,12,14,0,30,0,0,0,0,0,0
2018,12,14,1,30,0,0,0,0,0,0
2018,12,14,2,30,0,0,0,0,0,0
2018,12,14,3,30,0,0,0,0,0,0
2018,12,14,4,30,0,0,0,0,0,0
2018,12,14,5,30,0,0,0,0,0,0
2018,12,14,6,30,0,0,0,0,0,0
2018,12,14,7,30,4,4,15,15,13,118
2018,12,14,8,30,29,29,0,143,46,549
2018,12,14,9,30,42,42,0,280,66,698
2018,12,14,10,30,107,107,0,384,84,753
2018,12,14,11,30,147,144,7,439,92,775
2018,12,14,12,30,183,164,42,438,91,773
2018,12,14,13,30,31,31,0,382,82,746
2018,12,14,14,30,34,34,0,280,69,680
2018,12,14,15,30,9,9,0,144,49,520
2018,12,14,16,30,2,2,0,16,13,109
2018,12,14,17,30,0,0,0,0,0,0
2018,12,14,18,30,0,0,0,0,0,0
2018,12,14,19,30,0,0,0,0,0,0
2018,12,14,20,30,0,0,0,0,0,0
2018,12,14,21,30,0,0,0,0,0,0
2018,12,14,22,30,0,0,0,0,0,0
2018,12,14,23,30,0,0,0,0,0,0
2018,12,15,0,30,0,0,0,0,0,0
2018,12,15,1,30,0,0,0,0,0,0
2018,12,15,2,30,0,0,0,0,0,0
2018,12,15,3,30,0,0,0,0,0,0
2018,12,15,4,30,0,0,0,0,0,0
2018,12,15,5,30,0,0,0,0,0,0
2018,12,15,6,30,0,0,0,0,0,0
2018,12,15,7,30,4,4,16,14,12,106
2018,12,15,8,30,12,12,0,140,45,547
2018,12,15,9,30,13,13,0,281,61,723
2018,12,15,10,30,62,61,3,388,69,802
2018,12,15,11,30,32,32,0,446,71,839
2018,12,15,12,30,98,98,0,448,68,847
2018,12,15,13,30,93,93,0,394,64,821
2018,12,15,14,30,89,87,5,291,56,754
2018,12,15,15,30,35,35,0,152,43,599
2018,12,15,16,30,5,5,0,18,14,160
2018,12,15,17,30,0,0,0,0,0,0
2018,12,15,18,30,0,0,0,0,0,0
2018,12,15,19,30,0,0,0,0,0,0
2018,12,15,20,30,0,0,0,0,0,0
2018,12,15,21,30,0,0,0,0,0,0
2018,12,15,22,30,0,0,0,0,0,0
2018,12,15,23,30,0,0,0,0,0,0
2018,12,16,0,30,0,0,0,0,0,0
2018,12,16,1,30,0,0,0,0,0,0
2018,12,16,2,30,0,0,0,0,0,0
2018,12,16,3,30,0,0,0,0,0,0
2018,12,16,4,30,0,0,0,0,0,0
2018,12,16,5,30,0,0,0,0,0,0
2018,12,16,6,30,0,0,0,0,0,0
2018,12,16,7,30,1,1,0,12,10,88
2018,12,16,8,30,7,7,0,136,45,530
2018,12,16,9,30,12,12,0,272,61,695
2018,12,16,10,30,32,32,0,376,71,769
2018,12,16,11,30,61,61,0,434,75,806
2018,12,16,12,30,60,60,0,436,73,811
2018,12,16,13,30,28,28,0,384,68,786
2018,12,16,14,30,36,36,0,283,57,724
2018,12,16,15,30,17,17,0,148,44,570
2018,12,16,16,30,3,3,0,17,13,133
2018,12,16,17,30,0,0,0,0,0,0
2018,12,16,18,30,0,0,0,0,0,0
2018,12,16,19,30,0,0,0,0,0,0
2018,12,16,20,30,0,0,0,0,0,0
2018,12,16,21,30,0,0,0,0,0,0
2018,12,16,22,30,0,0,0,0,0,0
2018,12,16,23,30,0,0,0,0,0,0
2018,12,17,0,30,0,0,0,0,0,0
2018,12,17,1,30,0,0,0,0,0,0
2018,12,17,2,30,0,0,0,0,0,0
2018,12,17,3,30,0,0,0,0,0,0
2018,12,17,4,30,0,0,0,0,0,0
2018,12,17,5,30,0,0,0,0,0,0
2018,12,17,6,30,0,0,0,0,0,0
2018,12,17,7,30,2,2,0,12,10,120
2018,12,17,8,30,24,24,0,143,38,615
2018,12,17,9,30,175,117,193,285,54,765
2018,12,17,10,30,390,67,817,390,67,817
2018,12,17,11,30,434,83,788,450,70,854
2018,12,17,12,30,307,184,276,452,67,860
2018,12,17,13,30,304,140,409,397,62,834
2018,12,17,14,30,151,105,147,292,55,760
2018,12,17,15,30,83,69,78,152,42,598
2018,12,17,16,30,9,9,4,18,14,151
2018,12,17,17,30,0,0,0,0,0,0
2018,12,17,18,30,0,0,0,0,0,0
2018,12,17,19,30,0,0,0,0,0,0
2018,12,17,20,30,0,0,0,0,0,0
2018,12,17,21,30,0,0,0,0,0,0
2018,12,17,22,30,0,0,0,0,0,0
2018,12,17,23,30,0,0,0,0,0,0
2018,12,18,0,30,0,0,0,0,0,0
2018,12,18,1,30,0,0,0,0,0,0
2018,12,18,2,30,0,0,0,0,0,0
2018,12,18,3,30,0,0,0,0,0,0
2018,12,18,4,30,0,0,0,0,0,0
2018,12,18,5,30,0,0,0,0,0,0
2018,12,18,6,30,0,0,0,0,0,0
2018,12,18,7,30,5,5,3,12,10,113
2018,12,18,8,30,76,63,79,140,39,597
2018,12,18,9,30,157,110,156,281,56,749
2018,12,18,10,30,205,161,112,386,68,807
2018,12,18,11,30,285,193,207,444,73,836
2018,12,18,12,30,210,174,80,446,74,833
2018,12,18,13,30,101,98,8,391,72,794
2018,12,18,14,30,42,42,0,287,63,717
2018,12,18,15,30,16,16,0,150,47,556
2018,12,18,16,30,4,3,17,19,15,138
2018,12,18,17,30,0,0,0,0,0,0
2018,12,18,18,30,0,0,0,0,0,0
2018,12,18,19,30,0,0,0,0,0,0
2018,12,18,20,30,0,0,0,0,0,0
2018,12,18,21,30,0,0,0,0,0,0
2018,12,18,22,30,0,0,0,0,0,0
2018,12,18,23,30,0,0,0,0,0,0
2018,12,19,0,30,0,0,0,0,0,0
2018,12,19,1,30,0,0,0,0,0,0
2018,12,19,2,30,0,0,0,0,0,0
2018,12,19,3,30,0,0,0,0,0,0
2018,12,19,4,30,0,0,0,0,0,0
2018,12,19,5,30,0,0,0,0,0,0
2018,12,19,6,30,0,0,0,0,0,0
2018,12,19,7,30,5,5,31,11,10,116
2018,12,19,8,30,65,44,125,142,40,609
2018,12,19,9,30,213,101,373,286,53,778
2018,12,19,10,30,304,136,428,397,60,856
2018,12,19,11,30,360,150,474,459,63,892
2018,12,19,12,30,383,128,572,464,64,896
2018,12,19,13,30,341,111,571,410,62,865
2018,12,19,14,30,221,107,363,305,55,800
2018,12,19,15,30,116,40,409,162,41,650
2018,12,19,16,30,22,16,204,23,16,215
2018,12,19,17,30,0,0,0,0,0,0
2018,12,19,18,30,0,0,0,0,0,0
2018,12,19,19,30,0,0,0,0,0,0
2018,12,19,20,30,0,0,0,0,0,0
2018,12,19,21,30,0,0,0,0,0,0
2018,12,19,22,30,0,0,0,0,0,0
2018,12,19,23,30,0,0,0,0,0,0
2018,12,20,0,30,0,0,0,0,0,0
2018,12,20,1,30,0,0,0,0,0,0
2018,12,20,2,30,0,0,0,0,0,0
2018,12,20,3,30,0,0,0,0,0,0
2018,12,20,4,30,0,0,0,0,0,0
2018,12,20,5,30,0,0,0,0,0,0
2018,12,20,6,30,0,0,0,0,0,0
2018,12,20,7,30,3,3,4,11,10,109
2018,12,20,8,30,31,31,0,139,40,595
2018,12,20,9,30,76,76,0,282,57,755
2018,12,20,10,30,208,166,107,390,67,823
2018,12,20,11,30,207,182,56,448,70,853
2018,12,20,12,30,215,182,73,451,70,853
